duration;f1_test;f1_train;roc_auc;model;dataset;variables;sampler;cv;TN;FP;FN;TP
0,06416106224060059;0,555223880597015;0,5985021165744057;0,8457524384819868;LR;LabelEncoding;Variables Filtradas (f1);;4;0,434961632041924;0,04922328279992513;0,2541176470588235;0,29558823529411765
0,06312704086303711;0,5606936416184971;0,6026511477529906;0,8146546819888497;LR;LabelEncoding;Variables Filtradas (f1);;5;0,434961632041924;0,04922328279992513;0,2541176470588235;0,29558823529411765
0,06762480735778809;0,611764705882353;0,5953155497722836;0,8422253022890183;LR;LabelEncoding;Variables Filtradas (f1);;6;0,434961632041924;0,04922328279992513;0,2541176470588235;0,29558823529411765
0,06151413917541504;0,5791044776119403;0,601302931596091;0,8334488358381862;LR;LabelEncoding;Variables Filtradas (f1);;7;0,434961632041924;0,04922328279992513;0,2541176470588235;0,29558823529411765
0,06714582443237305;0,584070796460177;0,5955092743247641;0,8363139875257295;LR;LabelEncoding;Variables Filtradas (f1);;8;0,434961632041924;0,04922328279992513;0,2541176470588235;0,29558823529411765
0,06296205520629883;0,5970149253731344;0,5945062132112492;0,8401187579293276;LR;LabelEncoding;Variables Filtradas (f1);;9;0,434961632041924;0,04922328279992513;0,2541176470588235;0,29558823529411765
0,09920692443847656;0,5988023952095808;0,5894240485011788;0,8538702950467656;LR;LabelEncoding;Variables Filtradas (roc_auc);;0;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,11137795448303223;0,5900621118012422;0,5851528384279476;0,8683129271364565;LR;LabelEncoding;Variables Filtradas (roc_auc);;1;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,08803391456604004;0,5555555555555555;0,5683921837504285;0,846592199533376;LR;LabelEncoding;Variables Filtradas (roc_auc);;2;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,10157203674316406;0,6514285714285714;0,5820642978003384;0,8643177172588938;LR;LabelEncoding;Variables Filtradas (roc_auc);;3;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,09692788124084473;0,5670731707317073;0,5802511028164234;0,847288449404731;LR;LabelEncoding;Variables Filtradas (roc_auc);;4;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,10632705688476562;0,5714285714285714;0,5939597315436242;0,8159734792457515;LR;LabelEncoding;Variables Filtradas (roc_auc);;5;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,10018491744995117;0,6149068322981366;0,5876840696117804;0,84577829725173;LR;LabelEncoding;Variables Filtradas (roc_auc);;6;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,10894417762756348;0,5634674922600619;0,5874454514937899;0,832052462272055;LR;LabelEncoding;Variables Filtradas (roc_auc);;7;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,08568501472473145;0,5253164556962026;0,57221269296741;0,8388481469605602;LR;LabelEncoding;Variables Filtradas (roc_auc);;8;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,10874295234680176;0,58125;0,5914736488754616;0,8444083941681745;LR;LabelEncoding;Variables Filtradas (roc_auc);;9;0,43659755646057014;0,04229914846353203;0,2781840341255332;0,29128580134064597
0,039453983306884766;0,5895953757225434;0,5838751625487647;0,834229760700349;LDA;LabelEncoding;Variables Filtradas (f1);;0;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
